cor_texto,cor_fundo,contraste,contraste_deuteranopia,luminancia_texto,luminancia_fundo,distancia_rgb,distancia_hsv,boa_acessibilidade
#808000,#ff4500,1.219306698412354,2.238268860088263,0.20027537200567572,0.2551624375341642,0.5491596460058135,0.5126616735642667,0
#ff00ff,#ffc0cb,2.0391598178753325,1.808911470327089,0.2848,0.6327107070246613,0.7800669339078498,0.7654050283541249,0
#4169e1,#0000ff,1.7727668365947888,1.9050817906824888,0.16663210743188323,0.0722,0.49836333439760133,0.3146962530510887,0
#000080,#ffff00,14.908867729685754,17.152691346935033,0.015585128108223528,0.9278,1.5006547334376588,0.7057216592690063,1
#00ff00,#228b22,3.1988880543385116,1.2417633853614127,0.7152,0.18920812076002244,0.4924341067401494,0.5164949811941275,0
#8b4513,#ff4500,2.062991641129868,2.6122627900595816,0.09792228502052074,0.2551624375341642,0.4609636697244631,0.4756184126818774,0
#000000,#556b2f,3.530384176977832,3.061409464059076,0.0,0.1265192088488916,0.5667039814025358,0.7364722671289381,0
#ffa500,#c0c0c0,1.0854094926995663,1.3190475087597748,0.48170267036309633,0.5271151257058131,0.7994808003779768,1.035696965592116,0
#808000,#ff4500,1.219306698412354,2.238268860088263,0.20027537200567572,0.2551624375341642,0.5491596460058135,0.5126616735642667,0
#ffffff,#ffc0cb,1.5379867185268434,1.2173063993131104,1.0,0.6327107070246613,0.32034679401426397,0.24876676441532092,0
#696969,#ffffff,5.489814557409947,5.489814557409947,0.14126329114027164,1.0,1.0188534162169867,0.5882352941176471,1
#dc143c,#556b2f,1.1920628973042051,2.376340343197692,0.1604219995302558,0.1265192088488916,0.6318838509382156,0.6212025883242293,0
#bdb76b,#ffd700,1.4751688968175065,1.6678101150761295,0.45747326349994166,0.6986087742815887,0.5087319045541225,0.6226523335966615,0
#ffc0cb,#228b22,2.854044857906676,8.093918476198587,0.6327107070246613,0.18920812076002244,1.1106488850172591,0.7724638902378262,0
#cd5c5c,#00ffff,3.1712327500610087,2.1422474286334894,0.21406134963883997,0.7874,1.2097451283899459,0.699893332932886,0
#800000,#8b0000,1.093831994522486,1.120042976258748,0.045891942324214986,0.05488967453113127,0.04313725490196074,0.04313725490196074,0
#556b2f,#c0c0c0,3.2694182659738162,3.7702576704040434,0.1265192088488916,0.5271151257058131,0.7813571725797802,0.6909643763167895,0
#800000,#8b0000,1.093831994522486,1.120042976258748,0.045891942324214986,0.05488967453113127,0.04313725490196074,0.04313725490196074,0
#8b0000,#696969,1.8234711090032476,1.2240724350531014,0.05488967453113127,0.14126329114027164,0.5973927717997088,1.0088497300281036,0
#c0c0c0,#ff4500,1.8911735348856713,1.0243908987669674,0.5271151257058131,0.2551624375341642,0.9276976001748858,1.0310537791137941,0
#ffd700,#8b0000,7.1371064657027,5.63209121991778,0.6986087742815887,0.05488967453113127,0.9580272566733304,0.4761118277813433,1
#bdb76b,#ffff00,1.9268010165822507,1.8631368115526552,0.45747326349994166,0.9278,0.568140426998876,0.6226155187342625,0
#0087be,#dc143c,1.2377817662078607,3.537663340658954,0.21045651422754966,0.1604219995302558,1.0989142171923179,0.4440512026163907,0
#008080,#ff0000,1.1938069815008578,5.169241909286268,0.16996855778968425,0.2126,1.226347935121881,0.7057216592690063,0
#ffffff,#ffff00,1.0738392309265699,1.0680632429824386,1.0,0.9278,1.0,1.0137937550497031,0
#ffffff,#2f4f4f,8.927952550792769,11.192623896281168,1.0,0.06760815192804356,1.2720398389153438,0.9436349381570176,1
#8b4513,#808080,1.7972984941181602,1.2327469479167532,0.09792228502052074,0.21586050011389923,0.4879635435547656,0.8671714892509427,0
#008080,#ffa500,2.417175780510715,8.852853590229195,0.16996855778968425,0.48170267036309633,1.1282810243787171,0.6339006746797775,0
#808000,#ffff00,3.906896600188953,3.9057805359315965,0.20027537200567572,0.9278,0.7043338134171885,0.4980392156862745,0
#008080,#800000,2.2939211831371673,1.622371118354347,0.16996855778968425,0.045891942324214986,0.8694215818384953,0.5,0
#008000,#dc143c,1.029545300508003,5.0641052807086995,0.15438342968146074,0.1604219995302558,0.9894794533590688,0.522373648153058,0
#cd5c5c,#00ced1,2.0353627233974048,2.9293884796543472,0.21406134963883997,0.4874606277449036,1.0279447997542435,0.6702711125037157,0
#696969,#ff4500,1.595509706618817,2.9455413313830268,0.14126329114027164,0.2551624375341642,0.7317798371804229,1.1610575327634607,0
#ff4500,#008080,1.387300260548761,6.551747211425974,0.2551624375341642,0.16996855778968425,1.1425838636304475,0.6745212037340359,0
#ffd700,#808080,2.8157954038334836,3.3100943219284127,0.6986087742815887,0.21586050011389923,0.7851172354707894,1.1259616951696347,0
#008000,#c0c0c0,2.823688430149493,8.034615846580868,0.15438342968146074,0.5271151257058131,1.0939981662219729,1.0835599975812709,0
#008080,#ffd700,3.4032535458878925,10.234215875647209,0.16996855778968425,0.6986087742815887,1.1697717781994466,0.6142205330109733,0
#2f4f4f,#556b2f,1.5009096389584602,1.6316764154156636,0.06760815192804356,0.1265192088488916,0.2236325871275804,0.33226414684227185,0
#ff0000,#00ff00,2.9139375476009137,3.3588998230259075,0.2126,0.7152,1.4142135623730951,0.3333333333333333,0
#800000,#696969,1.9945710401151515,1.3710137333131687,0.045891942324214986,0.14126329114027164,0.5892670689807462,1.0040594268091896,0
#800080,#ff4500,2.737445793564427,3.837202323128329,0.06147707043243851,0.2551624375341642,0.7571166901012252,0.5411906789837007,0
#800000,#ff00ff,3.4914299563150575,3.4180803047809767,0.045891942324214986,0.2848,1.1171584759385749,0.5251864793948691,0
#00ffff,#556b2f,4.743959626041901,1.301658819058755,0.7874,0.1265192088488916,1.055135188154856,0.7771117095340583,0
#ffc0cb,#ffffff,1.5379867185268434,1.2173063993131104,0.6327107070246613,1.0,0.32034679401426397,0.24876676441532092,0
#800000,#c0c0c0,6.018390197526303,4.136877277015687,0.045891942324214986,0.5271151257058131,1.0939981662219729,1.0310146251373995,1
#8b0000,#008000,1.948556238686771,2.175340103971378,0.05488967453113127,0.15438342968146074,0.7410104596735704,0.3361129778386842,0
#ffc0cb,#c0c0c0,1.1829714325884364,1.4946067421844804,0.6327107070246613,0.5271151257058131,0.2507965012599135,0.35060371555561815,0
#ff0000,#daa520,1.786747060531928,1.344838445622967,0.2126,0.4191997780956843,0.6748972895213807,0.2383343847201708,0
#000080,#0087be,3.9712740028160707,1.794004415621207,0.015585128108223528,0.21045651422754966,0.5825740651026766,0.27044273040263483,0
#8b4513,#ff00ff,2.2633506503334124,2.211017601527555,0.09792228502052074,0.2848,1.0661547214369458,0.5304418760096049,0
#008080,#00ffff,3.8069077163321343,2.3171224064380316,0.16996855778968425,0.7874,0.7043338134171885,0.4980392156862745,0
#0000ff,#dc143c,1.7219476229971833,4.417373077549942,0.0722,0.1604219995302558,1.1555326351496134,0.3422036979960647,0
#dc143c,#000080,3.208379789744919,6.3465836541234335,0.1604219995302558,0.015585128108223528,0.9064169545533282,0.4779432851712537,0
#000080,#8b0000,1.5992905336412608,2.7262422838278413,0.015585128108223528,0.05488967453113127,0.7410104596735704,0.33611297783868427,0
#00ff00,#000080,11.667279184654879,2.3089225286953043,0.7152,0.015585128108223528,1.1189122525867927,0.5992947283870521,0
#00ffff,#daa520,1.784740827028329,3.0001847269778925,0.7874,0.4191997780956843,1.27286772044712,0.433160076299512,0
#ffd700,#0000ff,6.126094715888615,10.687058845613643,0.6986087742815887,0.0722,1.6464751533514297,0.4738562091503269,1
#808000,#dc143c,1.1893973660757347,1.4451588036279974,0.20027537200567572,0.1604219995302558,0.6040743376931673,0.4224094978102295,0
#008080,#dc143c,1.045368631990667,4.230195634926566,0.16996855778968425,0.1604219995302558,0.9974053227908727,0.5968312672925808,0
#cd5c5c,#808000,1.0550832370068421,1.6957964710140148,0.21406134963883997,0.20027537200567572,0.4911989740843155,0.5660053173562262,0
#483d8b,#daa520,4.052061879296621,5.111120757616953,0.06579284622798763,0.4191997780956843,0.8186691312625157,0.604419137751466,0
#ff00ff,#ffa500,1.5881202818491529,1.596433430384872,0.2848,0.48170267036309633,1.1910856900774462,0.27450980392156854,0
#ffff00,#808000,3.906896600188953,3.9057805359315965,0.9278,0.20027537200567572,0.7043338134171885,0.4980392156862745,0
#808000,#8b0000,2.386082072658105,1.6108681197098889,0.20027537200567572,0.05488967453113127,0.5038109285727406,0.17215864932745759,0
#ffc0cb,#228b22,2.854044857906676,8.093918476198587,0.6327107070246613,0.18920812076002244,1.1106488850172591,0.7724638902378262,0
#0000ff,#800000,1.2743510772452211,1.6941576982496915,0.0722,0.045891942324214986,1.1189122525867927,0.5992947283870521,0
#ffff00,#483d8b,8.44439040797722,8.40566129007964,0.9278,0.06579284622798763,1.1793820184340666,0.7915632297150966,1
#000080,#c0c0c0,8.79948156468494,10.069372331835702,0.015585128108223528,0.5271151257058131,1.0939981662219729,1.0835599975812709,1
#800000,#ffffff,10.949825131812458,7.526611151551592,0.045891942324214986,1.0,1.4993475448879088,1.1171584759385749,1
#cd5c5c,#ffff00,3.7029273740263364,2.3032130345194695,0.21406134963883997,0.9278,0.7597425655176132,0.5173281891233856,0
#228b22,#000000,4.7841624152004485,2.131378418087712,0.18920812076002244,0.0,0.5767906274484194,0.989376380376892,0
#8b4513,#ff0000,1.7752565136725034,2.0610407967046815,0.09792228502052074,0.2126,0.5345142635004502,0.4800444332545303,0
#0000ff,#ff4500,2.4972376230291666,6.84164852890271,0.0722,0.2551624375341642,1.4398673525986985,0.3784313725490196,0
#ffd700,#556b2f,4.240947935147566,5.749138376839382,0.6986087742815887,0.1265192088488916,0.8110444848948039,0.7330832754466083,0
#a52a2a,#ffff00,6.596759640462082,4.005294080326805,0.09822428787651086,0.9278,0.9216353751380654,0.4659813732929383,1
#008080,#228b22,1.0874650593869577,1.23934139322751,0.16996855778968425,0.18920812076002244,0.3943663248231978,0.2991151487497136,0
#a52a2a,#483d8b,1.2800815655283928,2.0986377333356243,0.09822428787651086,0.06579284622798763,0.5322220255738758,0.3746435846897768,0
#000000,#800080,2.22954140864877,2.936378547643103,0.0,0.06147707043243851,0.7098797489559064,1.131257002969099,0
#c0c0c0,#000080,8.79948156468494,10.069372331835702,0.5271151257058131,0.015585128108223528,1.0939981662219729,1.0835599975812709,1
#800000,#0000ff,1.2743510772452211,1.6941576982496915,0.045891942324214986,0.0722,1.1189122525867927,0.5992947283870521,0
#483d8b,#daa520,4.052061879296621,5.111120757616953,0.06579284622798763,0.4191997780956843,0.8186691312625157,0.604419137751466,0
#cd5c5c,#ff0000,1.0055649262712871,1.0413776428074757,0.21406134963883997,0.2126,0.5466053359694408,0.48974552318924125,0
#2f4f4f,#800080,1.0549985882461885,1.565037176232266,0.06760815192804356,0.06147707043243851,0.4835311610419513,0.7085090391527985,0
#bdb76b,#ff4500,1.6629611022920474,1.06769980264336,0.45747326349994166,0.2551624375341642,0.665523818578241,0.6320315869279286,0
#808000,#2f4f4f,2.1280444246654113,2.6830397346384194,0.20027537200567572,0.06760815192804356,0.4835311610419513,0.7085090391527985,0
#000080,#228b22,3.6472921172815216,1.859390086641423,0.015585128108223528,0.18920812076002244,0.6714133211002482,0.41569604946991817,0
#8b4513,#800080,1.3269301430931495,1.4689189532270632,0.09792228502052074,0.06147707043243851,0.5077333517490037,0.2762129842343631,0
#228b22,#ffffff,4.3894830855402995,9.852778756595159,0.18920812076002244,1.0,1.3073477028501774,0.942692709007717,0
#0000ff,#ffc0cb,5.586830663049601,10.474984959684976,0.0722,0.6327107070246613,1.2682682765788924,0.812082516987202,1
#ffffff,#8b0000,10.010518239222488,6.719930673278758,1.0,0.05488967453113127,1.48557591321528,1.0986062961431695,1
#4169e1,#2f4f4f,1.8419820725048521,1.6722154176663013,0.16663210743188323,0.06760815192804356,0.5858251277930216,0.6611373896274789,0
#00ced1,#a52a2a,3.6259956815759824,1.6845219337703548,0.4874606277449036,0.09822428787651086,1.1230348293749552,0.5849614785709975,0
#0087be,#8b4513,1.7607658926538179,2.0974726991349337,0.21045651422754966,0.09792228502052074,0.9021142239477368,0.5365956514084141,0
#0000ff,#008000,1.6725321577860943,1.1464065162269388,0.0722,0.15438342968146074,1.1189122525867927,0.5992947283870521,0
#00ced1,#8b4513,3.6333986300329504,1.4801258057032665,0.4874606277449036,0.09792228502052074,1.068150640163052,0.530550515708499,0
#0000ff,#0087be,2.131395370110881,1.2486697156228341,0.0722,0.21045651422754966,0.5875813358341841,0.28106681646551407,0
#4169e1,#00ced1,2.4809832398177645,1.0766346700743588,0.16663210743188323,0.4874606277449036,0.4751737374247209,0.32004120772050726,0
#228b22,#8b4513,1.6171202380144274,2.023714825053093,0.18920812076002244,0.09792228502052074,0.4983633343976013,0.28510122000796195,0
#228b22,#00ffff,3.5007172722204256,1.8696401323316971,0.18920812076002244,0.7874,0.9878383890162916,0.5427198571790974,0
#483d8b,#dc143c,1.8172279755171603,3.110137730966051,0.06579284622798763,0.1604219995302558,0.6772629630411414,0.5462706893273783,0
#8b0000,#c0c0c0,5.502115706675449,3.6934987002320185,0.05488967453113127,0.5271151257058131,1.0849145589187135,1.021371024507725,1
#0087be,#800080,2.3364133378926675,1.4279022641290064,0.21045651422754966,0.06147707043243851,0.768997509956377,0.37468751302376807,0
#cd5c5c,#ff0000,1.0055649262712871,1.0413776428074757,0.21406134963883997,0.2126,0.5466053359694408,0.48974552318924125,0
#ff00ff,#228b22,1.3996180352751355,4.4744690986646445,0.2848,0.18920812076002244,1.3414000501636372,0.7188651233706655,0
#ffd700,#0087be,2.8742178958425337,8.558755539516676,0.6986087742815887,0.21045651422754966,1.2859217593780075,0.48084596376776256,0
#0000ff,#0087be,2.131395370110881,1.2486697156228341,0.0722,0.21045651422754966,0.5875813358341841,0.28106681646551407,0
#8b0000,#4169e1,2.0653330120457833,1.0039801016845622,0.05488967453113127,0.16663210743188323,1.0160268942061013,0.5812251362596382,0
#696969,#00ced1,2.8100563602177715,1.3126543245720357,0.14126329114027164,0.4874606277449036,0.7019717383305687,1.1890960446576668,0
#00ff00,#228b22,3.1988880543385116,1.2417633853614127,0.7152,0.18920812076002244,0.4924341067401494,0.5164949811941275,0
#ffff00,#000080,14.908867729685754,17.152691346935033,0.9278,0.015585128108223528,1.5006547334376588,0.7057216592690063,1
#ff4500,#c0c0c0,1.8911735348856713,1.0243908987669674,0.2551624375341642,0.5271151257058131,0.9276976001748858,1.0310537791137941,0
#ff0000,#808000,1.0492442700037012,1.7659645316658101,0.2126,0.20027537200567572,0.707112218357348,0.5251864793948691,0
#c0c0c0,#8b4513,3.901475194395165,2.675978227324641,0.5271151257058131,0.09792228502052074,0.8579815014464464,0.890687565150194,0
#800080,#8b4513,1.3269301430931495,1.4689189532270632,0.06147707043243851,0.09792228502052074,0.5077333517490037,0.2762129842343631,0
#800000,#bdb76b,5.29213666132814,3.7823155978578096,0.045891942324214986,0.45747326349994166,0.865050396000225,0.6337170870970168,1
#ffa500,#ffc0cb,1.284008422523894,1.1330954588510416,0.48170267036309633,0.6327107070246613,0.8030889997758268,0.7652933966654756,0
#000000,#800000,1.9178388464843,2.7901002957580587,0.0,0.045891942324214986,0.5019607843137255,1.1189122525867927,0
#808000,#ff4500,1.219306698412354,2.238268860088263,0.20027537200567572,0.2551624375341642,0.5491596460058135,0.5126616735642667,0
#000080,#ff4500,4.65292126944707,9.829619087748576,0.015585128108223528,0.2551624375341642,1.1511657665464323,0.6255024892762093,1
#8b4513,#696969,1.2929984898065787,1.127582317748301,0.09792228502052074,0.14126329114027164,0.38916505819781255,0.8763009453304264,0
#556b2f,#808080,1.5061278704318677,1.7368503183589095,0.1265192088488916,0.21586050011389923,0.3689402094158328,0.6108213037772618,0
#696969,#000000,3.8252658228054326,3.8252658228054326,0.14126329114027164,0.0,0.7131973913518906,0.4117647058823529,0
#bdb76b,#00ced1,1.0590915155571845,3.621315239801639,0.45747326349994166,0.4874606277449036,0.8470406679245287,0.6691129253819181,0
#bdb76b,#00ced1,1.0590915155571845,3.621315239801639,0.45747326349994166,0.4874606277449036,0.8470406679245287,0.6691129253819181,0
#daa520,#808080,1.764834482349469,2.248447587795627,0.4191997780956843,0.21586050011389923,0.5360513210868043,0.9309883620930889,0
#a52a2a,#ffd700,5.050513549474917,3.5853888665624702,0.09822428787651086,0.6986087742815887,0.7822816813583522,0.4572827802422404,1
#696969,#ffff00,5.112324451652805,5.139971432852887,0.14126329114027164,0.9278,0.9282196375329118,1.172091523313539,1
#228b22,#2f4f4f,2.0339416684855114,1.1359865244907845,0.18920812076002244,0.06760815192804356,0.29850325072917744,0.4537332748229228,0
#ff4500,#c0c0c0,1.8911735348856713,1.0243908987669674,0.2551624375341642,0.5271151257058131,0.9276976001748858,1.0310537791137941,0
#ffa500,#dc143c,2.5268397389534587,2.092776399544196,0.48170267036309633,0.1604219995302558,0.6305072623848441,0.216873619349917,0
#bdb76b,#800080,4.552265874330628,3.5938962558842547,0.45747326349994166,0.06147707043243851,0.7609359056571469,0.6934447628770837,1
#483d8b,#ffffff,9.067917701345962,8.977777856894411,0.06579284622798763,1.0,1.1405024625024887,0.786015504844685,1
#cd5c5c,#696969,1.380616991711068,2.231652633003297,0.21406134963883997,0.14126329114027164,0.3987292386658053,0.676483522062959,0
#556b2f,#ff0000,1.4876567922123276,2.9038557912933176,0.1265192088488916,0.2126,0.8090035450298219,0.7626797406990201,0
#008000,#800000,2.1313931570019835,1.942193424789478,0.15438342968146074,0.045891942324214986,0.7098797489559064,0.3333333333333333,0
#ff4500,#00ff00,2.5075170003986247,4.25723209227941,0.2551624375341642,0.7152,1.2377566491404317,0.28823529411764703,0
#008000,#556b2f,1.1578537600200902,2.131052185014143,0.15438342968146074,0.1265192088488916,0.38969817479121155,0.45920213120651965,0
#696969,#008080,1.1500824673583616,2.224293083794454,0.14126329114027164,0.16996855778968425,0.43106941220547906,1.1216663196175582,0
#ffc0cb,#8b0000,6.508845699793192,5.52032805961639,0.6327107070246613,0.05488967453113127,1.186421964583809,0.880172170625871,1
#000080,#daa520,7.154057507083723,10.429813166012748,0.015585128108223528,0.4191997780956843,1.136341756456375,0.5923502690767981,1
#ffc0cb,#00ffff,1.2265810267565511,4.329131759759758,0.6327107070246613,0.7874,1.0500581262174096,0.8880691003060038,0
#808080,#ffff00,3.677868655107072,3.697758231077009,0.21586050011389923,0.9278,0.8648992714250887,1.1295223938192536,0
#0087be,#808080,1.02074813103591,2.5856530681973044,0.21045651422754966,0.21586050011389923,0.558420907590862,1.1239207044804345,0
#ff00ff,#ffd700,2.23598797575146,1.8455342326785058,0.2848,0.6986087742815887,1.3080062807966994,0.30718954248366015,0
#4169e1,#696969,1.1326381876018552,1.2192198162087573,0.16663210743188323,0.14126329114027164,0.49604355453621635,0.9315349159011223,0
#00ced1,#008000,2.6296683081527514,2.0285415652022896,0.4874606277449036,0.15438342968146074,0.8748262858264682,0.3598341329488921,0
#228b22,#000000,4.7841624152004485,2.131378418087712,0.18920812076002244,0.0,0.5767906274484194,0.989376380376892,0
#696969,#0087be,1.3617694889320504,1.8601503997716393,0.14126329114027164,0.21045651422754966,0.5426804903175705,1.1468187024763967,0
#808000,#a52a2a,1.6884909726413124,1.0254785294462205,0.20027537200567572,0.09822428787651086,0.4023957474458148,0.3370824931552611,0
#008000,#a52a2a,1.3788794846613623,3.417122760148103,0.15438342968146074,0.09822428787651086,0.7480334335345618,0.44379943727442916,0
#ffd700,#4169e1,3.4556686132824415,5.6097637896087615,0.6986087742815887,0.16663210743188323,1.2328017184014235,0.5762080391923737,0
#808000,#008000,1.2245384686798697,3.5041860230138875,0.20027537200567572,0.15438342968146074,0.5019607843137255,0.16666666666666666,0
#8b0000,#ffc0cb,6.508845699793192,5.52032805961639,0.05488967453113127,0.6327107070246613,1.186421964583809,0.880172170625871,1
#cd5c5c,#ffffff,3.976348683501384,2.459977182928288,0.21406134963883997,1.0,0.9250081828872133,0.585055298133559,0
#008080,#ffc0cb,3.103674060896525,10.03112820096184,0.16996855778968425,0.6327107070246613,1.0721456745977345,1.0181894653156232,0
#2f4f4f,#ffa500,4.52096782107765,8.114569913299169,0.06760815192804356,0.48170267036309633,0.9354482546563233,0.9920218340491277,1
#483d8b,#8b4513,1.277473435010593,1.8439937193219904,0.06579284622798763,0.09792228502052074,0.5398819413287098,0.4849206256869978,0
#ffa500,#800000,5.544810726279645,5.456737666292463,0.48170267036309633,0.045891942324214986,0.816534250027925,0.5095813993999183,1
#bdb76b,#000080,7.737627083117812,9.206350945661764,0.45747326349994166,0.015585128108223528,1.0349598390817447,0.7846588350360539,1
#ff4500,#00ffff,2.7441123054545327,2.827536082350336,0.2551624375341642,0.7874,1.591238989747093,0.4549019607843137,0
#bdb76b,#000000,10.149465269998833,10.553039868233393,0.45747326349994166,0.0,1.1137462025138378,0.87260565560707,1
#cd5c5c,#0000ff,2.160894841561702,5.183489632596654,0.21406134963883997,0.0722,1.0886008924827257,0.5924202803711355,0
#8b0000,#a52a2a,1.4131447021748351,1.5708452916901054,0.05488967453113127,0.09822428787651086,0.25426768748936984,0.2742068379300963,0
#ffffff,#ff4500,3.440790447488965,1.8637710151676268,1.0,0.2551624375341642,1.2377566491404317,1.001016400036033,0
#00ff00,#00ffff,1.0943544171458444,1.5056331619791978,0.7152,0.7874,1.0,0.16666666666666669,0
#800000,#8b0000,1.093831994522486,1.120042976258748,0.045891942324214986,0.05488967453113127,0.04313725490196074,0.04313725490196074,0
#800000,#2f4f4f,1.2264654263692467,1.4870734877772762,0.045891942324214986,0.06760815192804356,0.5411622618197238,0.8005460308127889,0
#ff0000,#ffffff,3.9984767707539985,2.3622335277876476,0.2126,1.0,1.4142135623730951,1.0,0
#228b22,#00ced1,2.2468326996477392,1.3672586595377585,0.18920812076002244,0.4874606277449036,0.7468503646166532,0.40468241051250187,0
#a52a2a,#8b4513,1.0020416319011585,1.1380937534360274,0.09822428787651086,0.09792228502052074,0.17245987001800805,0.17061151177464048,0
#800080,#008000,1.833412278315376,2.0440179575608504,0.06147707043243851,0.15438342968146074,0.8694215818384953,0.5,0
#4169e1,#ff0000,1.212193349882684,2.8334585116036872,0.16663210743188323,0.2126,1.2260782902638026,0.4877731240784836,0
#ffff00,#ffffff,1.0738392309265699,1.0680632429824386,0.9278,1.0,1.0,1.0137937550497031,0
#000080,#ff00ff,5.104815827264052,8.319783485040423,0.015585128108223528,0.2848,1.1171584759385749,0.5251864793948692,1
#a52a2a,#808000,1.6884909726413124,1.0254785294462205,0.09822428787651086,0.20027537200567572,0.4023957474458148,0.3370824931552611,0
#800000,#0000ff,1.2743510772452211,1.6941576982496915,0.045891942324214986,0.0722,1.1189122525867927,0.5992947283870521,0
#dc143c,#ffffff,4.989972542528873,2.8866174534674998,0.1604219995302558,1.0,1.205364148180681,0.9199979892451458,0
#ff4500,#8b4513,2.062991641129868,2.6122627900595816,0.2551624375341642,0.09792228502052074,0.4609636697244631,0.4756184126818774,0
#008000,#008080,1.0762543623644714,1.1971326429673765,0.15438342968146074,0.16996855778968425,0.5019607843137255,0.16666666666666669,0
#ffa500,#800000,5.544810726279645,5.456737666292463,0.48170267036309633,0.045891942324214986,0.816534250027925,0.5095813993999183,1
#4169e1,#daa520,2.1658829046992367,3.810543940482268,0.16663210743188323,0.4191997780956843,0.9940847734054915,0.5149325081136865,0
#ff00ff,#008080,1.5220357098495323,5.545394766692481,0.2848,0.16996855778968425,1.2247480105516604,0.5992947283870521,0
#0000ff,#c0c0c0,4.72270970299356,7.0085224855703485,0.0722,0.5271151257058131,1.0931051608759168,1.0826583825911331,1
#ff00ff,#0000ff,2.7397708674304417,5.790767061580343,0.2848,0.0722,1.0,0.16666666666666674,0
#00ff00,#ffa500,1.4391501917367648,5.7524582674446405,0.7152,0.48170267036309633,1.0604562574894085,0.22549019607843135,0
#228b22,#483d8b,2.065828145281438,1.0974629706424288,0.18920812076002244,0.06579284622798763,0.5341545004705412,0.40628074524850705,0
#808000,#0087be,1.0406797606184082,2.4479408987979943,0.20027537200567572,0.21045651422754966,0.8988266091724262,0.4524579735136219,0
#556b2f,#bdb76b,2.874889746046628,3.447118065102366,0.1265192088488916,0.45747326349994166,0.557249244496678,0.35338371139558533,0
#daa520,#800000,4.893005259079002,4.284959942694986,0.4191997780956843,0.045891942324214986,0.7476632828135352,0.40039644354582926,1
#c0c0c0,#bdb76b,1.1372325740386113,1.0937419604431453,0.5271151257058131,0.45747326349994166,0.3354030324193474,0.4606913043984111,0
#008000,#000080,3.1163075467993737,1.2532487581370457,0.15438342968146074,0.015585128108223528,0.7098797489559064,0.3333333333333333,0
#dc143c,#cd5c5c,1.2549132230865983,1.1734326129120234,0.1604219995302558,0.21406134963883997,0.3145332737807931,0.3642022177852709,0
#ff00ff,#0000ff,2.7397708674304417,5.790767061580343,0.2848,0.0722,1.0,0.16666666666666674,0
#008000,#696969,1.0685972643415764,2.6627738581369114,0.15438342968146074,0.14126329114027164,0.5892670689807462,1.0579444426223474,0
#dc143c,#c0c0c0,2.742655839190578,1.5865815185928478,0.1604219995302558,0.5271151257058131,0.8573090774550406,0.9163046945720054,0
#4169e1,#dc143c,1.0295126361097737,2.318731457701579,0.16663210743188323,0.1604219995302558,0.9482982187720586,0.39536891510553523,0
#228b22,#ff0000,1.0977888173932215,4.1709588153305015,0.18920812076002244,0.2126,1.032482814019524,0.6147179651757652,0
#ffd700,#bdb76b,1.4751688968175065,1.6678101150761295,0.6986087742815887,0.45747326349994166,0.5087319045541225,0.6226523335966615,0
#ff00ff,#bdb76b,1.5157504883510804,1.1065613621094172,0.2848,0.45747326349994166,0.9585728851595032,0.7004506506378824,0
#ffd700,#daa520,1.5955011260233896,1.472168770975721,0.6986087742815887,0.4191997780956843,0.27431365541212016,0.2074997682737564,0
#ffc0cb,#000000,13.654214140493226,17.251203157931045,0.6327107070246613,0.0,1.4834625995020876,1.0304779973767844,1
#dc143c,#4169e1,1.0295126361097737,2.318731457701579,0.1604219995302558,0.16663210743188323,0.9482982187720586,0.39536891510553523,0
#000000,#ffff00,19.555999999999997,19.661757052288415,0.0,0.9278,1.4142135623730951,1.4240006242195884,1
#00ced1,#483d8b,4.641570228670975,1.245835801400568,0.4874606277449036,0.06579284622798763,0.6916762203867644,0.5506403624735461,0
#ffff00,#808000,3.906896600188953,3.9057805359315965,0.9278,0.20027537200567572,0.7043338134171885,0.4980392156862745,0
#ff00ff,#000080,5.104815827264052,8.319783485040423,0.2848,0.015585128108223528,1.1171584759385749,0.5251864793948692,1
#bdb76b,#8b4513,3.4306748535526053,2.4466266487942274,0.45747326349994166,0.09792228502052074,0.597830243142259,0.47968845615958133,0
#00ff00,#cd5c5c,2.897811440585961,3.2254387697152467,0.7152,0.21406134963883997,1.0886008924827255,0.5924202803711355,0
#ff0000,#ffffff,3.9984767707539985,2.3622335277876476,0.2126,1.0,1.4142135623730951,1.0,0
#00ced1,#ff00ff,1.6053184819142883,3.2725842088850756,0.4874606277449036,0.2848,1.2981339933409939,0.3769128126625058,0
#000000,#ffa500,10.634053407261927,15.224845376596742,0.0,0.48170267036309633,1.1910856900774462,1.4183194782040396,1
#ffff00,#008000,4.78414518008597,13.686581562971192,0.9278,0.15438342968146074,1.1171584759385749,0.5251864793948691,1
#bdb76b,#000080,7.737627083117812,9.206350945661764,0.45747326349994166,0.015585128108223528,1.0349598390817447,0.7846588350360539,1
#cd5c5c,#00ffff,3.1712327500610087,2.1422474286334894,0.21406134963883997,0.7874,1.2097451283899459,0.699893332932886,0
#808000,#483d8b,2.16140616763925,2.152107936621366,0.20027537200567572,0.06579284622798763,0.6437347774260918,0.6492282922609414,0
#4169e1,#008080,1.0154014582480584,1.8243577197679062,0.16663210743188323,0.16996855778968425,0.46669961986140224,0.49374080561175826,0
#8b0000,#ff00ff,3.191925244277799,3.0517403146424846,0.05488967453113127,0.2848,1.0986062961431695,0.4844724674356543,0
